sex,age,weight,height,goal,workout,total_calories_burned,tip
0,29,82,183,0,'{"workout": [{"name": "Bicep Curls (Barbell)", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Hammer Curls (Dumbbell)", "sets": 3, "reps": 12, "calories_burned": 25}, {"name": "Preacher Curls", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Tricep Pushdowns (Rope Attachment)", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Overhead Dumbbell Extension", "sets": 3, "reps": 12, "calories_burned": 25}, {"name": "Close-Grip Bench Press", "sets": 3, "reps": 10, "calories_burned": 35}], "total_calories_burned": 155, "tip": "Control the negative (lowering) phase of each rep for greater muscle growth."}'
1,23,65,162,1,'{"workout": [{"name": "Ski Erg (Intervals)", "sets": 5, "reps": 60, "calories_burned": 55}, {"name": "Dumbbell Snatches", "sets": 3, "reps": 8, "calories_burned": 45}, {"name": "Ball Slams", "sets": 3, "reps": 15, "calories_burned": 30}, {"name": "Spider-Man Push-Ups", "sets": 3, "reps": 10, "calories_burned": 25}, {"name": "Box Step-Ups (with weights)", "sets": 3, "reps": 12, "calories_burned": 20}], "total_calories_burned": 175, "tip": "Don\'t be afraid to try new, dynamic exercises to challenge your body in different ways!"}'
0,48,92,186,2,'{"workout": [{"name": "Kettlebell Swings", "sets": 4, "reps": 15, "calories_burned": 40}, {"name": "Goblet Squats", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Renegade Rows", "sets": 3, "reps": 10, "calories_burned": 35}, {"name": "Push Press (Dumbbell)", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Walking Lunges (Bodyweight)", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Plank", "sets": 3, "reps": 60, "calories_burned": 15}], "total_calories_burned": 170, "tip": "Kettlebell exercises are great for full-body conditioning and maintaining strength."}'
1,33,70,171,0,'{"workout": [{"name": "Front Squats", "sets": 4, "reps": 8, "calories_burned": 55}, {"name": "Romanian Deadlifts", "sets": 3, "reps": 10, "calories_burned": 40}, {"name": "Leg Extensions", "sets": 3, "reps": 12, "calories_burned": 25}, {"name": "Glute Bridges", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Seated Calf Raises", "sets": 4, "reps": 15, "calories_burned": 15}], "total_calories_burned": 155, "tip": "Ensure proper form on front squats to protect your lower back."}'
0,20,68,170,1,'{"workout": [{"name": "Treadmill Sprints", "sets": 8, "reps": 30, "calories_burned": 70}, {"name": "Burpee Box Jumps", "sets": 3, "reps": 8, "calories_burned": 45}, {"name": "Kettlebell Goblet Squats", "sets": 3, "reps": 15, "calories_burned": 35}, {"name": "Push-Up Rows (with dumbbells)", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Jump Rope", "sets": 3, "reps": 60, "calories_burned": 25}], "total_calories_burned": 205, "tip": "High-intensity interval training (HIIT) is highly effective for fat burning and improving cardiovascular fitness."}'
1,58,80,163,2,'{"workout": [{"name": "Incline Barbell Press", "sets": 3, "reps": 8, "calories_burned": 40}, {"name": "Seated Cable Rows", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Dumbbell Shrugs", "sets": 3, "reps": 15, "calories_burned": 25}, {"name": "Close-Grip Bench Press", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Preacher Curls", "sets": 3, "reps": 12, "calories_burned": 20}], "total_calories_burned": 145, "tip": "Targeting specific muscle groups helps ensure balanced maintenance across your body."}'
0,36,88,187,0,'{"workout": [{"name": "Pull-Ups (Assisted or Unassisted)", "sets": 3, "reps": 8, "calories_burned": 40}, {"name": "T-Bar Rows", "sets": 3, "reps": 10, "calories_burned": 35}, {"name": "Single-Arm Dumbbell Rows", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Reverse Grip Lat Pulldowns", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Machine Rows", "sets": 3, "reps": 15, "calories_burned": 25}], "total_calories_burned": 160, "tip": "Vary your grip on pull-ups and lat pulldowns to target different areas of your back."}'
1,47,78,174,1,'{"workout": [{"name": "Assault Bike (Sprint)", "sets": 4, "reps": 60, "calories_burned": 50}, {"name": "Deadlifts (moderate weight)", "sets": 4, "reps": 8, "calories_burned": 55}, {"name": "Hang Cleans (Dumbbell)", "sets": 3, "reps": 10, "calories_burned": 40}, {"name": "V-Ups", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Plank with Shoulder Taps", "sets": 3, "reps": 20, "calories_burned": 15}], "total_calories_burned": 180, "tip": "Incorporate full-body compound exercises to maximize the calorie burn and muscle activation."}'
0,25,72,175,2,'{"workout": [{"name": "Romanian Deadlifts (Dumbbell)", "sets": 3, "reps": 10, "calories_burned": 35}, {"name": "Glute Bridges", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Leg Press Calf Raises", "sets": 4, "reps": 15, "calories_burned": 20}, {"name": "Adductor Machine", "sets": 3, "reps": 15, "calories_burned": 15}, {"name": "Abductor Machine", "sets": 3, "reps": 15, "calories_burned": 15}], "total_calories_burned": 105, "tip": "Don\'t neglect smaller supporting muscle groups for overall balance and injury prevention."}'
1,31,60,160,0,'{"workout": [{"name": "Arnold Press", "sets": 3, "reps": 10, "calories_burned": 35}, {"name": "Machine Shoulder Press", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Lateral Raises", "sets": 3, "reps": 15, "calories_burned": 25}, {"name": "Bent-Over Reverse Flyes (Dumbbell)", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Shrugs (Barbell or Dumbbell)", "sets": 4, "reps": 15, "calories_burned": 30}], "total_calories_burned": 140, "tip": "Warm up your shoulders thoroughly before starting your workout to prevent injuries."}'
0,20,70,170,1,'{"workout": [{"name": "VersaClimber (Intervals)", "sets": 5, "reps": 60, "calories_burned": 60}, {"name": "Overhead Walking Lunges", "sets": 3, "reps": 12, "calories_burned": 35}, {"name": "Push-Ups (Explosive)", "sets": 3, "reps": 10, "calories_burned": 25}, {"name": "Pull-Ups (or assisted)", "sets": 3, "reps": 8, "calories_burned": 30}, {"name": "Box Dips", "sets": 3, "reps": 15, "calories_burned": 20}], "total_calories_burned": 170, "tip": "Don\'t underestimate the power of bodyweight exercises when performed with high intensity!"}'
1,52,70,168,2,'{"workout": [{"name": "Machine Chest Press", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Machine Shoulder Press", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Machine Rows", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Machine Leg Press", "sets": 3, "reps": 12, "calories_burned": 35}, {"name": "Machine Leg Curls", "sets": 3, "reps": 12, "calories_burned": 20}], "total_calories_burned": 145, "tip": "Machines offer a safe and effective way to maintain strength, especially for beginners or those returning to training."}'
0,40,85,185,0,'{"workout": [{"name": "Dumbbell Bench Press (Flat)", "sets": 4, "reps": 10, "calories_burned": 45}, {"name": "Decline Barbell Press", "sets": 3, "reps": 10, "calories_burned": 40}, {"name": "Pec Deck Fly", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Cable Crossovers (High Pulley)", "sets": 3, "reps": 15, "calories_burned": 25}, {"name": "Dips (Chest Version)", "sets": 3, "reps": 10, "calories_burned": 25}, {"name": "Plyometric Push-Ups", "sets": 3, "reps": 8, "calories_burned": 20}], "total_calories_burned": 185, "tip": "Explosive movements like plyometric push-ups can improve power and muscle activation."}'
1,37,68,166,1,'{"workout": [{"name": "Jump Lunges", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Medicine Ball Thrusters", "sets": 3, "reps": 12, "calories_burned": 35}, {"name": "Burpee Pull-Ups", "sets": 3, "reps": 8, "calories_burned": 40}, {"name": "Plank Rows (Kettlebell)", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Flutter Kicks", "sets": 3, "reps": 40, "calories_burned": 20}], "total_calories_burned": 155, "tip": "Adding plyometrics to your routine boosts explosive power and calorie expenditure."}'
0,60,98,178,2,'{"workout": [{"name": "Chin-Ups (or Assisted)", "sets": 3, "reps": 8, "calories_burned": 30}, {"name": "Dumbbell Pullovers", "sets": 3, "reps": 12, "calories_burned": 25}, {"name": "Cable Crossovers (Mid Pulley)", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Overhead Dumbbell Extension", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Concentration Curls", "sets": 3, "reps": 12, "calories_burned": 15}], "total_calories_burned": 110, "tip": "Varying your grip on pull and push exercises can help maintain diverse muscle activation."}'
1,19,55,155,0,'{"workout": [{"name": "EZ Bar Curls", "sets": 3, "reps": 10, "calories_burned": 28}, {"name": "Concentration Curls", "sets": 3, "reps": 12, "calories_burned": 22}, {"name": "Cable Bicep Curls", "sets": 3, "reps": 15, "calories_burned": 18}, {"name": "Skullcrushers (EZ Bar)", "sets": 3, "reps": 12, "calories_burned": 25}, {"name": "Tricep Kickbacks (Dumbbell)", "sets": 3, "reps": 15, "calories_burned": 15}, {"name": "Dumbbell Tricep Extension (Single Arm)", "sets": 3, "reps": 12, "calories_burned": 20}], "total_calories_burned": 128, "tip": "Slower, more controlled movements on isolation exercises will yield better results."}'
0,30,70,175,1,'{"workout": [{"name": "Sprints (Outdoor/Track)", "sets": 6, "reps": 100, "calories_burned": 65}, {"name": "Push-Up Burpees", "sets": 3, "reps": 10, "calories_burned": 40}, {"name": "Squat Jumps (with resistance band)", "sets": 3, "reps": 15, "calories_burned": 35}, {"name": "Bicycle Crunches", "sets": 3, "reps": 30, "calories_burned": 20}, {"name": "High Plank Holds", "sets": 3, "reps": 60, "calories_burned": 15}], "total_calories_burned": 175, "tip": "Varying your cardio type, like outdoor sprints, keeps workouts engaging and effective."}'
1,45,78,170,2,'{"workout": [{"name": "Box Squats (Bodyweight)", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Step-Ups (with light dumbbells)", "sets": 3, "reps": 12, "calories_burned": 25}, {"name": "Push-Ups (Wide Grip)", "sets": 3, "reps": 12, "calories_burned": 15}, {"name": "Inverted Rows", "sets": 3, "reps": 10, "calories_burned": 20}, {"name": "Pike Push-Ups", "sets": 3, "reps": 10, "calories_burned": 15}], "total_calories_burned": 95, "tip": "Utilize bodyweight exercises to maintain functional strength and mobility."}'
0,34,88,180,0,'{"workout": [{"name": "Hack Squats", "sets": 4, "reps": 10, "calories_burned": 48}, {"name": "Leg Curls (Seated)", "sets": 3, "reps": 12, "calories_burned": 28}, {"name": "Sissy Squats (Bodyweight or Assisted)", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Reverse Hyperextensions", "sets": 3, "reps": 15, "calories_burned": 25}, {"name": "Standing Calf Raises (Machine)", "sets": 4, "reps": 20, "calories_burned": 20}], "total_calories_burned": 141, "tip": "Don\'t neglect your calves! They are often overlooked but contribute significantly to leg aesthetics."}'
1,27,63,164,1,'{"workout": [{"name": "Step-Ups (Fast Pace)", "sets": 4, "reps": 15, "calories_burned": 35}, {"name": "Medicine Ball Rotational Throws", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Kettlebell High Pulls", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Side Planks with Hip Dips", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Tuck Jumps", "sets": 3, "reps": 10, "calories_burned": 25}], "total_calories_burned": 140, "tip": "Incorporate dynamic core exercises to work your midsection and improve overall stability."}'
0,50,90,182,2,'{"workout": [{"name": "Barbell Rows (Pendlay or Yates)", "sets": 3, "reps": 8, "calories_burned": 35}, {"name": "T-Bar Rows", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Rear Delt Flyes (Dumbbell)", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Upright Rows (Cable)", "sets": 3, "reps": 12, "calories_burned": 25}, {"name": "Arnold Press", "sets": 3, "reps": 10, "calories_burned": 30}], "total_calories_burned": 140, "tip": "Include exercises that target your posterior chain for better posture and balanced strength."}'
1,39,75,170,0,'{"workout": [{"name": "Rack Pulls", "sets": 4, "reps": 6, "calories_burned": 55}, {"name": "Good Mornings", "sets": 3, "reps": 10, "calories_burned": 35}, {"name": "Straight-Arm Pulldowns", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Chin-Ups (Assisted or Unassisted)", "sets": 3, "reps": 8, "calories_burned": 35}, {"name": "Inverted Rows", "sets": 3, "reps": 12, "calories_burned": 25}], "total_calories_burned": 170, "tip": "Rack pulls allow you to lift heavier loads, focusing on the top portion of the deadlift."}'
0,21,70,173,1,'{"workout": [{"name": "Stair Sprints", "sets": 5, "reps": 60, "calories_burned": 50}, {"name": "Dumbbell Power Cleans", "sets": 3, "reps": 8, "calories_burned": 40}, {"name": "Renegade Row to Push-Up", "sets": 3, "reps": 8, "calories_burned": 35}, {"name": "Ballistic Push-Ups", "sets": 3, "reps": 10, "calories_burned": 25}, {"name": "Skipping (High Knees)", "sets": 3, "reps": 60, "calories_burned": 30}], "total_calories_burned": 180, "tip": "Use a timer for intervals to push your limits during high-intensity sections."}'
1,55,82,160,2,'{"workout": [{"name": "Front Squats (Light Weight)", "sets": 3, "reps": 10, "calories_burned": 35}, {"name": "Leg Extensions (Single Leg)", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Hamstring Curls (Single Leg)", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Standing Calf Raises (Dumbbell)", "sets": 4, "reps": 20, "calories_burned": 15}, {"name": "Reverse Lunges (Dumbbell)", "sets": 3, "reps": 10, "calories_burned": 25}], "total_calories_burned": 115, "tip": "Unilateral exercises are great for addressing muscle imbalances and maintaining stability."}'
0,42,90,188,0,'{"workout": [{"name": "Seated Dumbbell Lateral Raises", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Cable Front Raises", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Machine Lateral Raises", "sets": 3, "reps": 12, "calories_burned": 25}, {"name": "Bent-Over Reverse Flyes (Dumbbell)", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Plate Front Raises", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Dumbbell Shrugs", "sets": 4, "reps": 15, "calories_burned": 25}], "total_calories_burned": 130, "tip": "Isolate your deltoids by minimizing body sway during lateral and front raises."}'
1,30,65,168,1,'{"workout": [{"name": "Elliptical (High Resistance/Fast Pace)", "sets": 4, "reps": 5, "calories_burned": 55}, {"name": "Sumo Squats (Kettlebell)", "sets": 3, "reps": 15, "calories_burned": 35}, {"name": "Overhead Medicine Ball Lunges", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Ab Rollouts", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Spider Plank", "sets": 3, "reps": 30, "calories_burned": 15}], "total_calories_burned": 155, "tip": "Focus on compound leg exercises to burn more calories and engage major muscle groups."}'
0,28,75,178,2,'{"workout": [{"name": "Pec Deck Fly", "sets": 3, "reps": 15, "calories_burned": 25}, {"name": "Cable Tricep Pushdowns (Straight Bar)", "sets": 3, "reps": 15, "calories_burned": 15}, {"name": "Cable Bicep Curls", "sets": 3, "reps": 15, "calories_burned": 15}, {"name": "Machine Flyes (Reverse)", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Dumbbell Shrugs (Light Weight)", "sets": 3, "reps": 20, "calories_burned": 20}], "total_calories_burned": 95, "tip": "Focus on isolation exercises for targeted muscle activation and maintenance."}'
1,24,60,163,0,'{"workout": [{"name": "Floor Press (Barbell or Dumbbell)", "sets": 3, "reps": 10, "calories_burned": 35}, {"name": "Svendsen Press", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Medicine Ball Chest Pass", "sets": 3, "reps": 10, "calories_burned": 25}, {"name": "Incline Push-Ups", "sets": 3, "reps": 15, "calories_burned": 10}, {"name": "Stability Ball Push-Ups", "sets": 3, "reps": 12, "calories_burned": 15}], "total_calories_burned": 105, "tip": "Incorporate stability exercises to engage more stabilizer muscles in your chest workouts."}'
0,45,95,190,1,'{"workout": [{"name": "Jump Rope (Double Unders)", "sets": 4, "reps": 20, "calories_burned": 40}, {"name": "Clean and Press (Kettlebell)", "sets": 3, "reps": 10, "calories_burned": 45}, {"name": "Side-to-Side Hops", "sets": 3, "reps": 30, "calories_burned": 20}, {"name": "Dumbbell Thruster Burpees", "sets": 3, "reps": 8, "calories_burned": 50}, {"name": "Hanging Knee Raises", "sets": 3, "reps": 15, "calories_burned": 25}], "total_calories_burned": 180, "tip": "Mastering more complex movements like double unders can significantly increase calorie expenditure."}'
1,50,70,165,2,'{"workout": [{"name": "Medicine Ball Slams", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Russian Twists (with weight)", "sets": 3, "reps": 20, "calories_burned": 20}, {"name": "Hanging Leg Raises", "sets": 3, "reps": 15, "calories_burned": 25}, {"name": "Ab Rollouts", "sets": 3, "reps": 10, "calories_burned": 20}, {"name": "Side Planks", "sets": 3, "reps": 30, "calories_burned": 15}], "total_calories_burned": 110, "tip": "Regular core training is essential for maintaining overall stability and preventing injuries."}'
0,36,80,180,0,'{"workout": [{"name": "Zottman Curls", "sets": 3, "reps": 10, "calories_burned": 25}, {"name": "Spider Curls", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Reverse Curls (EZ Bar)", "sets": 3, "reps": 12, "calories_burned": 20}, {"name": "Tricep Dips (Bench)", "sets": 3, "reps": 15, "calories_burned": 15}, {"name": "Rope Overhead Tricep Extension", "sets": 3, "reps": 15, "calories_burned": 20}, {"name": "Single-Arm Cable Pushdowns", "sets": 3, "reps": 12, "calories_burned": 18}], "total_calories_burned": 118, "tip": "Slower, more controlled movements on isolation exercises will yield better results."}'
1,29,68,167,1,'{"workout": [{"name": "Circuit Training: Battle Ropes Slams", "sets": 3, "reps": 45, "calories_burned": 40}, {"name": "Circuit Training: Push-Ups", "sets": 3, "reps": 15, "calories_burned": 15}, {"name": "Circuit Training: Box Jumps", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Circuit Training: Kettlebell Swings", "sets": 3, "reps": 15, "calories_burned": 40}, {"name": "Circuit Training: Plank Holds", "sets": 3, "reps": 60, "calories_burned": 15}], "total_calories_burned": 140, "tip": "Perform circuit training with minimal rest between exercises to maintain a high heart rate."}'
0,40,85,183,2,'{"workout": [{"name": "Overhead Press (Barbell, light weight)", "sets": 3, "reps": 10, "calories_burned": 35}, {"name": "Push-Ups (Narrow Grip)", "sets": 3, "reps": 15, "calories_burned": 15}, {"name": "Pull-Aparts (Resistance Band)", "sets": 3, "reps": 20, "calories_burned": 10}, {"name": "Tricep Kickbacks (Dumbbell)", "sets": 3, "reps": 15, "calories_burned": 15}, {"name": "Bicep Curls (Incline Dumbbell)", "sets": 3, "reps": 10, "calories_burned": 20}], "total_calories_burned": 95, "tip": "Resistance bands can be a great tool for warming up or adding variety to your routine."}'
1,22,60,160,0,'{"workout": [{"name": "Box Squats", "sets": 4, "reps": 8, "calories_burned": 50}, {"name": "Bulgarian Split Squats", "sets": 3, "reps": 10, "calories_burned": 35}, {"name": "Leg Press Calf Raises", "sets": 4, "reps": 15, "calories_burned": 20}, {"name": "Step-Ups", "sets": 3, "reps": 12, "calories_burned": 25}, {"name": "Adductor/Abductor Machine", "sets": 3, "reps": 15, "calories_burned": 20}], "total_calories_burned": 150, "tip": "Unilateral exercises like Bulgarian split squats help address muscle imbalances."}'
0,35,78,175,1,'{"workout": [{"name": "Uphill Sprints", "sets": 5, "reps": 60, "calories_burned": 60}, {"name": "Overhead Squats (Bodyweight or light weight)", "sets": 3, "reps": 12, "calories_burned": 30}, {"name": "Plyometric Push-Ups", "sets": 3, "reps": 10, "calories_burned": 25}, {"name": "Skipping with High Knees", "sets": 3, "reps": 45, "calories_burned": 25}, {"name": "Medicine Ball Russian Twists", "sets": 3, "reps": 20, "calories_burned": 20}], "total_calories_burned": 160, "tip": "Take your workouts outdoors for a change of scenery and to challenge your body differently."}'
1,58,85,165,2,'{"workout": [{"name": "Goblet Squats (Kettlebell)", "sets": 3, "reps": 15, "calories_burned": 35}, {"name": "Single-Arm Dumbbell Rows", "sets": 3, "reps": 10, "calories_burned": 30}, {"name": "Step-Ups onto Bench", "sets": 3, "reps": 12, "calories_burned": 25}, {"name": "Plank with Leg Lifts", "sets": 3, "reps": 10, "calories_burned": 15}, {"name": "Bird-Dog", "sets": 3, "reps": 15, "calories_burned": 10}], "total_calories_burned": 115, "tip": "Incorporate stability and balance exercises for overall functional fitness."}'
